"pricemay","pricejuly","pricechange","population","competition","border","highway","aral","shell","esso","totalenergies"
1.95757142857143,1.83955555555556,-0.118015873015873,0.0843424847564697,71.1385254693929,0,0,0,0,0,0
1.959,1.79351612903226,-0.165483870967742,0.679944854614258,75.0060827049467,0,0,0,0,0,0
1.974,1.82175862068966,-0.152241379310345,0.544366730102539,62.4578948709735,0,0,0,1,0,0
1.99797435897436,1.77139130434783,-0.226583054626533,0.113436328460693,132.232770608383,0,0,0,0,0,0
1.96733333333333,1.81361538461538,-0.153717948717949,0.410204765777588,97.5122751784115,0,0,0,0,0,0
1.944,1.80492592592593,-0.139074074074074,0.436551924804688,105.371199590015,0,0,0,0,0,0
2.10455555555556,1.902125,-0.202430555555556,0.177056267189026,152.493896028965,0,0,0,1,0,0
1.889,1.77733333333333,-0.111666666666667,0.0468509852218628,192.098414950732,0,0,0,0,0,0
1.98125,1.85733333333333,-0.123916666666667,0.799669453369141,100.041335407957,0,0,0,1,0,0
1.95833333333333,1.83344444444444,-0.124888888888889,0.184828440490723,91.977186816405,0,0,0,0,0,1
1.95215789473684,1.83191666666667,-0.120241228070175,0.752843111572266,91.6525620535968,0,1,0,0,0,0
1.98451724137931,1.84835483870968,-0.136162402669633,0.458126823181152,109.140084077175,0,0,0,0,1,0
1.95293939393939,1.80753658536585,-0.14540280857354,0.550488800598145,81.7455322453506,0,0,0,0,0,0
2.3315,2.28775,-0.0437500000000002,0.478301435729981,106.627319489778,0,1,0,0,0,0
1.9865,1.84279310344828,-0.143706896551724,0.681596879043579,68.955714800148,0,0,1,0,0,0
1.98757142857143,1.82354545454545,-0.164025974025974,0.813709881103516,63.9048402969865,0,0,0,0,0,0
1.971,1.83280952380952,-0.138190476190476,0.161094597106934,99.3205252524968,0,0,0,1,0,0
1.976,1.82445454545455,-0.151545454545455,0.086410905960083,92.5809064390038,0,0,1,0,0,0
1.96279310344828,1.83667441860465,-0.126118684843625,0.700129617675781,95.6965657622366,0,0,0,0,0,0
2.01366666666667,1.83233333333333,-0.181333333333333,0.18085704775238,99.5261186870894,0,0,0,0,0,0
1.954,1.81625,-0.13775,0.408301589904785,112.66181944265,0,0,0,0,0,0
1.91445454545455,1.77553846153846,-0.138916083916084,0.311746652679443,109.062919225506,0,0,0,0,0,0
1.969,1.78566666666667,-0.183333333333333,0.0458206711425781,152.769477736771,0,0,0,0,0,0
1.959,1.80566666666667,-0.153333333333334,0.606533668609619,90.6792200440887,0,0,0,0,0,0
1.9555625,1.82142424242424,-0.134138257575758,0.504678023071289,73.3140701765282,0,0,0,0,0,1
1.93309090909091,1.80252941176471,-0.130561497326203,0.572648614990234,78.5822209676826,0,0,0,0,0,0
1.96007142857143,1.839,-0.121071428571429,0.739378651794434,85.206679753469,0,0,0,0,0,0
1.9882,1.84366666666667,-0.144533333333334,0.517184867980957,92.810139993824,0,0,0,0,1,0
1.9374,1.82764864864865,-0.109751351351352,0.792191801757813,100.985644918928,0,0,0,0,0,0
1.984625,1.86358333333333,-0.121041666666667,0.321296452033997,80.9221509774061,0,0,0,1,0,0
1.99085185185185,1.82207692307692,-0.168774928774929,0.0686888574752808,276.60963798732,0,0,0,1,0,0
1.95492592592593,1.7998,-0.155125925925926,0.0922886255493164,140.862429390642,0,0,0,0,0,0
2.06515384615385,1.86669230769231,-0.198461538461538,0.0527995982093811,113.637228378264,1,0,0,0,0,0
1.96141379310345,1.84042857142857,-0.120985221674877,0.819417888671875,101.291418148715,0,0,0,0,0,0
1.93664705882353,1.80378260869565,-0.132864450127877,0.325820904541016,125.836002013919,0,0,0,0,0,0
1.9630625,1.80383870967742,-0.159223790322581,0.657691424682617,80.5849035139485,0,0,0,0,0,0
1.99133333333333,1.84960606060606,-0.141727272727273,0.561720518676758,69.4295449485664,0,0,0,1,0,0
1.979,1.86685714285714,-0.112142857142857,0.516856693725586,81.2604354550529,0,0,0,0,0,0
1.96547058823529,1.83871428571429,-0.126756302521008,0.697643453979492,90.3040079293168,0,0,0,0,0,0
1.9726,1.81066666666667,-0.161933333333333,0.539091463928223,79.7638302166202,0,0,0,0,0,1
1.97595652173913,1.839,-0.13695652173913,0.520785767089844,96.0087682107761,0,0,1,0,0,0
2.26316666666667,2.05275,-0.210416666666667,0.254226242660522,82.6035887571295,0,0,0,1,0,0
2.019,1.87280952380952,-0.146190476190476,0.110993436210632,126.13358481336,0,0,0,0,0,0
1.98932258064516,1.83059090909091,-0.158731671554252,0.129656640167236,69.4141078188625,1,0,0,0,1,0
1.974,1.85814285714286,-0.115857142857143,0.834518175292969,97.0619962489899,0,0,1,0,0,0
1.984,1.84875609756098,-0.135243902439024,0.328541756530762,100.443853312479,0,0,0,0,1,0
1.979,1.86677777777778,-0.112222222222222,0.319511721008301,156.488781826883,0,0,0,0,0,0
1.93687878787879,1.78287096774194,-0.154007820136852,0.446627627197266,85.0820631909012,0,0,0,0,0,0
1.95757142857143,1.81971428571429,-0.137857142857143,0.902277309570312,89.7728438262226,0,0,0,0,0,0
1.969,1.78996774193548,-0.179032258064516,0.207950971244812,139.455948805642,0,0,0,0,0,0
1.94614285714286,1.80677777777778,-0.139365079365079,0.051549674785614,252.183938192912,0,0,0,0,0,0
1.95669230769231,1.78090476190476,-0.175787545787546,0.0379374905014038,184.514049492572,0,0,0,0,0,0
1.95042857142857,1.81478947368421,-0.135639097744361,0.773649830505371,90.4802111237767,0,0,0,0,0,0
2.1166,1.891,-0.2256,0.230041812545776,134.758110523196,0,0,1,0,0,0
2.079,1.8485652173913,-0.230434782608696,0.054257485824585,129.014455675869,0,0,1,0,0,0
2.3715,2.289,-0.0825000000000005,0.218991080871582,118.726296507238,0,1,0,0,1,0
2.01438461538462,1.86589655172414,-0.148488063660478,0.838549684936524,64.3968997544704,0,0,1,0,0,0
1.97608333333333,1.83811764705882,-0.13796568627451,0.425728352249146,65.7696389072387,0,0,0,0,0,0
1.99163157894737,1.84081818181818,-0.150813397129187,0.377984981063843,100.533094973902,0,0,1,0,0,0
2.01566666666667,1.90581818181818,-0.109848484848485,0.150478326782227,186.07330768983,0,0,0,0,0,0
1.94575675675676,1.82066666666667,-0.12509009009009,0.217119156356812,175.019103047504,0,0,0,0,0,0
1.984,1.83138095238095,-0.152619047619048,0.0525595493621826,95.1301915765202,0,0,0,0,0,0
2.00566666666667,1.80726086956522,-0.19840579710145,0.344559387649536,101.579005694077,0,0,0,0,0,0
1.968,1.834,-0.134,0.085161202835083,70.4546178336533,0,0,0,0,0,0
1.99233333333333,1.874,-0.118333333333333,0.32806652381897,124.974653075619,0,0,0,0,0,0
1.977,1.84664705882353,-0.130352941176471,0.10908125907898,137.512164111888,0,0,0,0,0,0
1.9942,1.85990909090909,-0.134290909090909,0.621492130126953,115.850219994407,0,0,1,0,0,0
1.97775,1.829,-0.14875,0.474968937194824,109.480843751831,0,0,0,1,0,0
1.97990909090909,1.79175862068966,-0.188150470219436,0.177122621681213,158.082574287968,0,0,0,0,0,0
2.04106896551724,1.85190322580645,-0.18916573971079,0.277975666931152,154.689798840019,0,0,0,1,0,0
1.98117391304348,1.834,-0.147173913043478,0.511166050628662,105.640818543383,0,0,1,0,0,0
1.959,1.80164705882353,-0.157352941176471,0.749749147094727,88.0294432554537,0,0,0,0,0,0
2.02627272727273,1.88471428571429,-0.141558441558442,0.0366979782104492,217.995660527209,0,0,0,0,0,0
1.98788888888889,1.86361538461538,-0.124273504273504,0.0735119658050537,190.445185986817,0,0,0,0,0,0
1.96483333333333,1.83257142857143,-0.132261904761905,0.350053203399658,88.5579669002688,0,0,1,0,0,0
1.98334782608696,1.82669230769231,-0.156655518394649,0.224674701080322,106.821105734641,0,0,1,0,0,0
1.95558536585366,1.82455555555556,-0.131029810298103,0.310362979522705,90.2169454715897,0,0,0,0,0,0
1.98996774193548,1.83307407407407,-0.15689366786141,0.230196952651978,99.9144416771341,0,0,0,1,0,0
1.97995238095238,1.85614285714286,-0.123809523809524,0.146299961853027,82.0232613051203,0,0,1,0,0,0
1.98380769230769,1.81158064516129,-0.172227047146402,0.181763038246155,148.545052176312,0,0,0,0,0,0
1.96958823529412,1.82757142857143,-0.142016806722689,0.592539400878906,69.1937108978495,0,0,0,0,0,0
1.97030434782609,1.81996774193548,-0.150336605890603,0.59855094519043,95.2299891229232,0,0,1,0,0,0
2.03214285714286,1.85791304347826,-0.174229813664596,0.0901392615203858,99.845504036713,0,0,0,0,1,0
2.00042857142857,1.865875,-0.134553571428572,0.202513463531494,108.634752555988,0,0,1,0,0,0
1.97081818181818,1.83204347826087,-0.138774703557312,0.779142607910156,84.7084979436916,0,0,0,0,0,1
1.93366666666667,1.77138095238095,-0.162285714285714,0.545806767303467,119.089765634694,0,0,0,0,0,0
1.99726086956522,1.881,-0.116260869565217,0.325423342147827,153.646015894235,0,0,0,1,0,0
1.96825925925926,1.85215789473684,-0.116101364522417,0.826680739135742,100.401516656567,0,0,1,0,0,0
1.98159259259259,1.84486206896552,-0.136730523627075,0.296743225189209,77.5080879616873,0,0,1,0,0,0
2.01011111111111,1.88438461538462,-0.125726495726496,0.0455625792179108,395.061041516371,0,0,0,0,0,0
1.97976923076923,1.83047058823529,-0.149298642533937,0.0939656192169189,95.7797125693767,0,0,0,0,0,0
1.98233333333333,1.83964516129032,-0.142688172043011,0.753221397979736,90.2789009743844,0,0,1,0,0,0
1.99566666666667,1.88633333333333,-0.109333333333333,0.0357515914001465,83.9123485839489,0,0,0,0,0,0
1.99525,1.86614285714286,-0.129107142857143,0.246393927108765,174.517288248824,0,0,0,0,0,0
1.97073913043478,1.82364285714286,-0.147096273291926,0.875601416748047,77.660906777138,0,0,0,0,0,0
1.99057894736842,1.82036363636364,-0.170215311004785,0.0827292490386963,72.52573992535,0,0,0,0,0,0
1.964,1.91958823529412,-0.0444117647058824,0.0766118098907471,130.528178544021,0,0,0,0,0,0
1.98483333333333,1.84784615384615,-0.13698717948718,0.355952077545166,115.18404466904,0,0,0,1,0,0
1.969,1.82983333333333,-0.139166666666667,0.35001142791748,99.9967349873264,0,0,1,0,0,0
1.9994347826087,1.867,-0.132434782608696,0.117769075149536,118.876708356788,0,0,1,0,0,0
2.019,1.8535,-0.1655,0.121765072700501,221.738462444075,0,0,0,0,0,0
1.979,1.829,-0.15,0.157096727554321,152.772119277286,1,0,0,0,0,0
1.96664705882353,1.86833333333333,-0.098313725490196,0.0727070635576248,123.784396723256,0,0,0,0,0,0
1.98421739130435,1.84751851851852,-0.136698872785829,0.48525606930542,94.7953109908402,0,0,1,0,0,0
1.97073913043478,1.84669230769231,-0.124046822742475,0.90898861340332,78.1087892115291,0,0,0,0,0,0
2.0006,1.84190322580645,-0.158696774193548,0.774108929138184,72.3412402209917,0,0,0,1,0,0
1.967,1.82555172413793,-0.141448275862069,0.226740648742676,110.258130329212,0,0,0,1,0,0
2.01723529411765,1.84081818181818,-0.176417112299465,0.313963053833008,143.328966420153,0,0,0,0,0,0
1.9626,1.81608333333333,-0.146516666666667,0.534596434387207,95.3990650133308,0,0,0,0,0,0
1.9882,1.85175862068966,-0.136441379310345,0.788793302978516,92.5464246772241,0,0,1,0,0,0
2.00185714285714,1.85258974358974,-0.149267399267399,0.835390099487305,95.7636438941491,0,0,0,1,0,0
1.9815,1.8182,-0.1633,0.672684823638916,87.7082370921305,0,0,0,0,0,0
1.984,1.8782,-0.1058,0.112995122612,61.9495765674459,0,0,0,0,0,0
1.94828571428571,1.79636842105263,-0.151917293233083,0.589102698852539,101.849813482214,0,0,0,0,0,0
1.99485365853659,1.83445454545455,-0.16039911308204,0.0942050620422363,63.6908449496051,0,0,0,1,0,0
1.99344444444444,1.82757142857143,-0.165873015873016,0.205479131958008,146.000227439791,0,0,0,1,0,0
2.01825925925926,1.85547058823529,-0.162788671023965,0.0860766848449707,116.175477924256,0,0,1,0,0,0
1.97311764705882,1.83691666666667,-0.136200980392157,0.152113646392822,85.4624177927368,0,0,0,0,0,0
1.96426315789474,1.81584210526316,-0.148421052631579,0.605284625686646,67.7367279129036,0,0,0,0,0,0
1.95971428571429,1.82796551724138,-0.131748768472906,0.838494792236328,81.0977010586302,0,0,0,0,0,0
2.064,1.86733333333333,-0.196666666666667,0.136006591674805,80.8784329093496,0,0,0,0,0,0
1.98066666666667,1.83292857142857,-0.147738095238095,0.18306573298645,103.787856361989,0,0,0,0,1,0
1.97313793103448,1.82693103448276,-0.146206896551724,0.247349844467163,80.8571359447736,0,0,0,0,0,0
2.00233333333333,1.82196296296296,-0.180370370370371,0.04051350522995,98.7325085128148,0,0,0,0,0,0
1.9515,1.835875,-0.115625,0.816824834228516,112.631247416581,0,0,0,0,0,0
1.92861538461538,1.80344444444444,-0.12517094017094,0.50162962677002,55.818074742298,0,0,0,0,0,0
1.97066666666667,1.809,-0.161666666666667,0.0198610606708527,151.0493346613,0,0,0,0,0,0
1.9665,1.8185,-0.148,0.205785714492798,92.3290523194455,0,0,0,0,0,0
1.99090476190476,1.83036363636364,-0.160541125541126,0.0693097326278687,245.275798296248,0,0,0,0,0,0
1.9927037037037,1.82976923076923,-0.162934472934473,0.19938105380249,130.403563950244,0,0,1,0,0,0
2.07172727272727,1.85995238095238,-0.211774891774892,0.120404077741623,99.6643986240316,0,0,0,0,0,0
1.97357142857143,1.84602702702703,-0.127544401544402,0.901768467224121,87.6056358936376,0,0,0,0,1,0
1.97584210526316,1.82706451612903,-0.148777589134126,0.254168020965576,129.835373760373,0,0,0,0,0,0
2.0024375,1.84441666666667,-0.158020833333334,0.509444143798828,60.8506356925391,0,0,0,1,0,0
2.01852380952381,1.8578,-0.16072380952381,0.165626396820068,84.5275890123311,0,0,0,0,0,0
2.022,1.86614814814815,-0.155851851851852,0.211796030303955,42.4937142923964,1,0,0,0,0,0
1.96536363636364,1.83135294117647,-0.134010695187166,0.642755028167725,91.7923585416187,0,0,0,0,0,0
1.9638275862069,1.83078571428571,-0.133041871921182,0.765370470825195,112.363885566787,0,0,0,0,0,0
1.97433333333333,1.8215641025641,-0.152769230769231,0.471264825805664,97.6096612374145,0,0,0,0,0,0
1.97978947368421,1.83136842105263,-0.148421052631579,0.844450115844727,88.8151929791323,0,0,0,0,0,0
1.93381481481482,1.79512903225806,-0.13868578255675,0.496853982086182,92.5825326122094,0,0,0,0,0,0
1.99258974358974,1.82288888888889,-0.169700854700855,0.113206394393921,132.501349241854,0,0,0,0,0,0
2.04035135135135,1.85358333333333,-0.186768018018018,0.304592678344727,134.605993232699,0,0,0,0,0,0
1.95881481481481,1.79562790697674,-0.163186907838071,0.779487421813965,42.3355131545354,0,0,0,0,0,0
2.01233333333333,1.82932258064516,-0.183010752688172,0.224118515625,138.319673916946,0,0,0,0,0,0
1.95517647058824,1.80640740740741,-0.148769063180828,0.170794499961853,87.8248421544619,0,0,0,0,0,0
2.0115,1.862125,-0.149375,0.120735457252502,198.781704613974,0,0,0,0,0,0
1.97166666666667,1.8274,-0.144266666666667,0.62056602633667,91.8516283214581,0,0,0,1,0,0
1.98691666666667,1.8642,-0.122716666666667,0.325631522567749,153.547788020422,0,1,0,0,0,0
1.98066666666667,1.865,-0.115666666666667,0.0673012772369385,89.1513541247756,0,0,0,0,0,0
1.977,1.8268125,-0.1501875,0.523708958374023,89.7445026449852,0,0,0,0,0,0
1.9852962962963,1.83733333333333,-0.147962962962963,0.192302475868225,124.803385352386,0,0,0,0,0,0
1.95244827586207,1.83047058823529,-0.121977687626775,0.689111030578613,78.3618279258407,0,0,1,0,0,0
1.993375,1.83333333333333,-0.160041666666667,0.611582273254395,94.8359730758158,0,0,0,1,0,0
2.00706451612903,1.84328571428571,-0.163778801843318,0.0863035891571045,185.39205792327,0,0,0,0,0,0
1.91813043478261,1.78667441860465,-0.131456016177958,0.0648295191345215,61.7002879768395,0,0,0,0,0,0
2.04160869565217,1.84933333333333,-0.192275362318841,0.371558265426636,88.8151417170287,0,0,1,0,0,0
1.99614285714286,1.81157142857143,-0.184571428571429,0.0521129257965088,249.458263977781,0,0,0,0,0,0
1.99127272727273,1.83105882352941,-0.160213903743316,0.0820458737030029,158.447943976544,0,0,0,0,0,0
1.959,1.818,-0.141,0.708099159637451,81.9094320486077,0,0,0,0,0,0
2.01958823529412,1.86429411764706,-0.155294117647059,0.114762041419983,191.701016536372,0,0,0,0,0,0
2.01476923076923,1.86316666666667,-0.151602564102564,0.0887629689254761,90.1276748270629,0,0,1,0,0,0
1.97627272727273,1.8542380952381,-0.122034632034632,0.778649847045899,115.584688472551,0,0,0,0,1,0
1.994,1.844,-0.15,0.0330411637153625,181.591667039569,0,0,0,0,0,0
2.04135294117647,1.82033333333333,-0.221019607843137,0.0555710438194275,161.954848810193,0,0,0,0,0,0
2.26321052631579,2.05971428571429,-0.203496240601504,0.47235021081543,97.385369894488,0,1,0,1,0,0
2.03595652173913,1.82284615384615,-0.213110367892977,0.103930863250732,115.461371383495,0,0,0,0,0,0
1.94828571428571,1.79664705882353,-0.151638655462185,0.489994246246338,87.7561325044261,0,0,0,0,0,0
1.98364285714286,1.8518125,-0.131830357142857,0.310185393585205,99.9402313619406,0,0,1,0,0,0
2.019,1.85566666666667,-0.163333333333334,0.781315726074219,103.67127820016,0,0,0,0,0,0
1.98718181818182,1.86194117647059,-0.12524064171123,0.690045610351563,97.095031103618,0,0,1,0,0,0
2.0098,1.77335897435897,-0.236441025641026,0.123460799545288,137.695528156401,0,0,0,0,0,0
1.99471428571429,1.8215,-0.173214285714286,0.401779004760742,74.6679135657297,0,0,0,0,1,0
1.97085185185185,1.81958823529412,-0.151263616557734,0.0749495241241455,133.423128657043,0,0,0,0,0,0
1.97796551724138,1.83925641025641,-0.138709106984969,0.391479615722656,132.829393693999,0,0,1,0,0,0
1.97066666666667,1.83323076923077,-0.137435897435898,0.106337907745361,112.847809914931,0,0,0,1,0,0
1.96864285714286,1.849,-0.119642857142857,0.613142739685059,91.3327295186835,0,0,1,0,0,0
2.04075,1.85412820512821,-0.186621794871795,0.230764753051758,147.336192162649,0,0,0,0,1,0
1.98378260869565,1.86641935483871,-0.117363253856943,0.0672451662292481,178.451488380449,0,0,1,0,0,0
1.949,1.801,-0.148,0.0805072517700195,74.5274477526553,0,0,0,0,0,0
1.94483333333333,1.84542857142857,-0.099404761904762,0.783731161010742,108.455557503136,0,1,0,0,0,0
1.96011111111111,1.82172727272727,-0.138383838383839,0.516807865875244,92.8778433329555,0,0,0,0,0,0
1.9595,1.82519047619048,-0.134309523809524,0.185445035629272,97.0638008125719,0,0,0,0,0,0
1.96005263157895,1.82928571428571,-0.130766917293233,0.215032501617432,93.009195584686,0,0,0,0,0,0
2.01671428571429,1.84778787878788,-0.168926406926407,0.384891941802979,90.9346135854309,0,0,0,0,1,0
1.97723529411765,1.82344444444444,-0.153790849673203,0.150876319114685,99.4191804785356,0,0,0,0,0,0
1.99661904761905,1.84640740740741,-0.15021164021164,0.612275924316406,109.427787928791,0,0,0,0,0,1
1.98757142857143,1.81323076923077,-0.174340659340659,0.0852484892120361,152.495371122243,0,0,1,0,0,0
1.96471428571429,1.82566666666667,-0.139047619047619,0.566092147979736,84.7918491208576,0,0,0,0,0,1
2.04257142857143,1.85138095238095,-0.191190476190476,0.0860839648513794,116.165653118611,0,0,1,0,0,0
2.045,1.82275,-0.22225,0.0750434733886719,213.209747330476,0,0,0,0,0,0
1.97048148148148,1.83370588235294,-0.13677559912854,0.416587469329834,91.2173380085838,0,0,0,0,1,0
2.0465,1.8405,-0.206,0.025171902425766,238.361006590364,0,0,0,0,0,0
2.005,1.84937037037037,-0.15562962962963,0.237220406402588,134.895646143075,0,0,0,0,0,0
1.95633333333333,1.8585,-0.0978333333333334,0.151457045120239,184.870898397438,0,0,0,0,0,0
2.03328571428571,1.85511111111111,-0.178174603174603,0.14638442175293,54.6506240500273,0,0,0,0,1,0
1.98630769230769,1.8122,-0.174107692307692,0.0913655077972412,120.395543845838,0,0,0,1,0,0
2.0045,1.80581818181818,-0.198681818181818,0.92204042956543,67.2421707464839,0,0,0,0,0,0
1.99348275862069,1.84263636363636,-0.150846394984326,0.0981810206985474,132.408482897269,0,0,0,0,0,0
1.9798,1.829,-0.1508,0.801477603637695,61.1370795360993,0,0,0,0,0,0
2.08471428571429,1.8725,-0.212214285714286,0.243022545913696,119.330492119438,0,0,0,0,0,0
2.0065,1.877,-0.1295,0.113991563354492,26.3177371352524,1,0,1,0,0,0
1.961,1.79592307692308,-0.165076923076923,0.0223705319747925,268.209982970495,0,0,0,0,0,0
2.002125,1.83138095238095,-0.170744047619048,0.100234724319458,129.695572949028,0,0,0,0,0,0
1.99354545454545,1.85870588235294,-0.134839572192514,0.692170292114258,92.4627952530436,0,0,0,1,0,0
2.0015,1.84476923076923,-0.156730769230769,0.372221942474365,88.656783048927,0,0,0,1,0,0
2.00742105263158,1.81841176470588,-0.189009287925697,0.078614378112793,139.923513536132,0,0,1,0,0,0
1.96757142857143,1.81595652173913,-0.151614906832298,0.873501728027344,93.8750289426252,0,0,0,0,0,0
1.99191666666667,1.83358333333333,-0.158333333333333,0.215321456436157,41.7979710381,0,0,0,0,0,1
1.9965,1.81483333333333,-0.181666666666667,0.265471280593872,56.503287159516,0,0,0,0,0,0
1.974,1.83218181818182,-0.141818181818182,0.114168804345131,70.0716806652025,0,0,1,0,0,0
1.99005263157895,1.86677777777778,-0.123274853801169,0.446379881744385,80.6487959522671,0,0,1,0,0,0
2.00733333333333,1.88014285714286,-0.127190476190476,0.0841377796401978,95.08213829995,0,0,0,0,1,0
1.97640740740741,1.82525,-0.151157407407407,0.898272008422852,80.1538947277391,0,0,0,1,0,0
1.9866,1.84968965517241,-0.136910344827586,0.425613704406738,115.127871806433,0,0,1,0,0,0
2.00804761904762,1.85990909090909,-0.148138528138528,0.300348882015228,89.895456972705,0,0,0,0,0,1
2.029,1.825,-0.204,0.0654174555435181,91.7186391636493,0,0,0,0,0,0
1.9965,1.8405,-0.156,0.0767724904327393,91.1784932407883,0,0,0,0,0,0
2.00334782608696,1.83630769230769,-0.167040133779264,0.313107922393799,99.0073957982162,0,0,1,0,0,0
1.973375,1.83933333333333,-0.134041666666667,0.296173131340027,81.0336842218357,0,0,0,0,0,0
1.97117391304348,1.83223529411765,-0.138938618925831,0.668108948730469,94.2959978603964,0,0,0,0,0,0
